"id","question_text","role","creator_type","user_id","created_at"
"0a78a5de-90d1-4a1e-8f0e-501f16f15fbe","UIView 에서 Layer 객체는 무엇이고 어떤 역할을 담당하는지 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"f7887815-4bd4-468c-bfd4-b48dc0da31ff","UIWindow 객체의 역할에 대해 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"ffb0bdc7-5b8d-439c-94d5-ae6bc1eab40d","UINavigationController의 역할이 무엇인지 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"f81c58a0-333b-4504-addb-f3892f92cefe","TableView를 동작 방식과 화면에 Cell을 출력하기 위해 최소한 구현해야 하는 DataSource 메서드를 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"5897f5bb-335f-4752-962f-1ad0d59acde6","하나의 View Controller 코드에서 여러 TableView Controller 역할을 해야 할 경우 어떻게 구분해서 구현해야 하는지 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"47d54b1f-19eb-4437-9e09-8b62a0bc7237","setNeedsLayout와 setNeedsDisplay의 차이에 대해 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"38af0bdd-6843-4ef9-9729-adc9e0e0b419","NSCache와 딕셔너리로 캐시를 구성했을때의 차이를 설명해주세요.","ios","admin","",16/04/25 09:30:38.186415000
"2a7d9757-0f58-46e8-8112-7cfbf8b6d4ba","NSCache 정책이 어떻게 구성되어있는지 아나요?","ios","admin","",16/04/25 09:30:38.186415000
"d81bae79-d5a7-4e37-af42-6a2c59551602","NSCache의 cost랑 오브젝트 개수가 무엇이 다른가요?","ios","admin","",16/04/25 09:30:38.186415000
"eb523653-3e3b-45d4-86c0-5caee99ca579","requestAnimationFrame에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"79b20d7e-2240-4db4-8cd5-5a38203599e4","비동기적으로 실행되는 것을 동기적으로 코딩하는 방법이 있나요?","fe","admin","",16/04/25 09:30:38.186415000
"2c3e6895-5065-4388-aef3-0a9b2109f751","map과 forEach, reduce에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"2bdf6048-7a64-43a3-a29e-f87cf5d04362","자바스크립트의 메모리 관리에 대해 아는 대로 설명해주세요","fe","admin","",16/04/25 09:30:38.186415000
"42add924-5442-4f6c-a0e2-3389b84d2321","클래스에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"2a1302b0-030a-4980-80da-9413de1ec24e","즉시 실행 함수 (IIFE)에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"2a09b59c-beb3-472e-b079-41645bf85407","엄격 모드에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"493d4fdc-bc8c-4f67-beb5-a2bb7e3c7151","콜 스택 (Call Stack)과 힙 (Heap)에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"1d3fcff2-6e9f-4ad7-bd12-54a6245fac8c","Rest 연산자와 Spread 연산자에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"76ba89ae-3c70-47dd-951f-04d6554bf130","제너레이터에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"b4dd92d7-5ea5-471e-affb-07309e014253","안녕하세요. 테스트2","fe","admin","",16/04/25 09:30:38.186415000
"bc7841b9-831b-44bc-b64d-86059f32ffd3","gRPC는 무엇이고, RPC는 무엇인가요?","be","admin","",16/04/25 09:30:38.186415000
"fe79961f-9e58-46a7-8a9e-e9d499cee077","쿠버네티스가 무엇인가요?","be","admin","",16/04/25 09:30:38.186415000
"a2898640-7ebc-4f43-af02-50cf8e320133","쿠버네티스를 사용하는 이유는 무엇인가요?","be","admin","",16/04/25 09:30:38.186415000
"6b05e082-acde-4de7-af05-ddbd2e1316e2","Swift에서 Extension은 어떻게 사용되나요?","ios","admin","",16/04/25 09:30:38.186415000
"e2b70216-f491-4342-9949-8e3510147b75","Swift의 upcasting과 downcasting의 차이에 대해서 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"62e28658-b303-4b9d-a890-15aeed40ee69","== 연산자와 === 연산자는 어떻게 다른가요?","ios","admin","",16/04/25 09:30:38.186415000
"1f38562b-c319-4106-baf8-5376c3d2c2b5","Dispatch Queue의 Serial Queue에 대해서 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"9da63284-4c66-4216-9efa-c5d2e62dcf71","let과 var의 차이는 무엇인가요?","ios","admin","",16/04/25 09:30:38.186415000
"c57eb700-a2ab-426d-872f-4974c5719758","function과 method의 차이를 말해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"cd5bd097-1fc9-48bc-a0a7-07626f5911ce","커스텀 객체의 배열이 있을 때, 프로퍼티를 기준으로 배열을 어떻게 정렬할 수 있을까요?","ios","admin","",16/04/25 09:30:38.186415000
"817e4153-cceb-483e-a6b0-6919bc858943","mutaing 키워드의 의미를 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"1c8c0507-81db-484d-bf7b-52eb99f7a24d","프로토콜과 클래스의 차이를 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"65d3ed03-d1a3-4011-ab07-16bd7b083a24","Enum에서 raw value와 associated value에 대해 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"17c8a112-d4e2-4c7b-bea1-f51a1e05435b","inout은 언제 사용하면 좋을까요?","ios","admin","",16/04/25 09:30:38.186415000
"ffb02c18-e78c-477c-818b-4e731dc471eb","연산 프로퍼티와 클로저를 가지는 저장 프로퍼티의 차이를 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"423f5d31-6ed9-43f6-ada0-7acee2a4d457","as? 와 as! 차이를 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"bcb92edc-f39e-4d68-9fda-ca9d1d4c6cf8","메서드 안에서 언제 self를 사용해야할까요?","ios","admin","",16/04/25 09:30:38.186415000
"bbc3360f-3f88-4115-849b-3b4340dd46c1","Class와 Struct의 공통점과 차이점을 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"0b67dd92-7ef5-4cc5-9fa2-9edf1c91aab7","강한 참조는 무엇이고 왜 필요한가요?","ios","admin","",16/04/25 09:30:38.186415000
"4ee11acf-5053-428d-9cdc-2ed78fed00fc","strong, weak, unowned reference는 각각 언제 사용할까요?","ios","admin","",16/04/25 09:30:38.186415000
"3afae1ef-7256-4e58-806d-d3c726367bb3","Array, Set, Dictionary의 차이점이 뭘까요?","ios","admin","",16/04/25 09:30:38.186415000
"3994a91f-ce46-4e27-a81d-84d276e5f80f","required 키워드에 대해서 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"10b0cb89-2907-40fb-935a-bda60fab638a","Self와 self의 차이가 뭘까요?","ios","admin","",16/04/25 09:30:38.186415000
"e34f2ea3-b7ea-4e2c-ac3f-2a6c35c7b7fd","Array보다 Set을 사용하는게 더 좋을 때는 언제일까요?","ios","admin","",16/04/25 09:30:38.186415000
"629d895b-8131-410e-837e-a80260e10407","Trailing Closure에 대해서 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"6dd70027-b8c6-461d-951b-d8e1cdb8d99b","@objc는 언제 사용하나요?","ios","admin","",16/04/25 09:30:38.186415000
"f5e05b0f-0362-4e0a-9ec0-f03b05f0e7bf","deinit은 언제 사용할까요?","ios","admin","",16/04/25 09:30:38.186415000
"3731ae5d-1324-47c4-a822-ff6aa1969d95","DispatchQueue.main.async 와 DispatchQueue.main.sync 의 차이를 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"e7530f53-c242-437e-a956-997d6496ee4e","defer에 대해 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"e060df9a-6778-4dad-bef5-1d284a2b0ed5","open과 public 키워드의 차이를 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"c7c6ef23-fbc2-4949-82cb-6b8089fee408","fileprivate을 설명하고 언제 사용하면 좋을지 이야기해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"40e17911-3f5c-488e-b239-f33b5fbf49e6","fileprivate과 private의 차이를 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"f198616e-9f1e-4fc4-9010-d6ed9902f6d9","static func 와 class func의 차이를 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"82078db2-91e8-4d7f-a959-48ea5a7f8afd","Function과 Closure의 차이를 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"d5a26c8b-4e2a-48be-a078-0463d1383a43","Swift에서 추상 클래스를 만들려면 어떻게 해야할까요?","ios","admin","",16/04/25 09:30:38.186415000
"5c69018e-51bd-443a-83d9-7f6c4869f724","Any와 AnyObject의 차이를 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"a17349b1-22b7-4d5b-bd97-fc74534c9342","클래스 대신 언제 구조체를 사용하면 좋을까요?","ios","admin","",16/04/25 09:30:38.186415000
"191815f9-9e69-4a81-935b-9032f9545f4c","구조체 대신 언제 클래스를 사용하면 좋을까요?","ios","admin","",16/04/25 09:30:38.186415000
"94544f86-0a43-420a-a839-267981553f17","weak과 unowned 의 차이를 설명하고 예를 들어주세요.","ios","admin","",16/04/25 09:30:38.186415000
"e2cc5df4-f4c4-4c0b-a333-df65c838cb8c","unowned는 언제 사용하는 것이 안전할까요?","ios","admin","",16/04/25 09:30:38.186415000
"7f7f84ff-b47e-4d25-8d51-68270ae96491","Swift의 Copy-on-Write에 대해서 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"cb1f4dae-a325-4517-b357-fd05e027b908","staic 변수와 class 변수에 대해 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"9dfdbff9-b9e2-47d9-8144-df7ac6e2260f","ARC와 GC는 어떤 차이점이 있나요?","ios","admin","",16/04/25 09:30:38.186415000
"818220ac-ddb2-4378-9494-82124113ead9","autoclosure attribute에 대해서 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"704b8968-3e5f-47ca-a032-57fb93cddda5","GCD의 QoS에 대해서 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"d9c4dab3-9593-4eaa-b4ca-0fb26b854a96","Hashable 프로토콜에 대해서 설명해보세요.","ios","admin","",16/04/25 09:30:38.186415000
"1a9053e1-aaa0-4438-a4e6-f9bceef8afc3","React Hook Form 를 사용해보셨나요?","fe","admin","",16/04/25 09:30:38.186415000
"985b6c84-37b7-43f9-8c24-76355823cb53","기억나는 Hook에 대해 전부 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"548121b6-134b-4bec-b731-aed6edb6f54d","React에서 컴포넌트 A가 사용하는 CSS파일과 컴포넌트 B가 사용하는 CSS파일의 선택자가 겹치는 이유가 뭘까요?","fe","admin","",16/04/25 09:30:38.186415000
"536f51ca-9070-485c-b292-dba04517fdd8","Redux에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"3c8eb1d3-1801-4dfb-b380-6b30464dd8b2","Redux를 사용하는 이유에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"5ee1ad3f-b0f8-4efc-83cc-22dbeaaf3365","Redux의 장단점에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"237feede-aabb-4c00-8e97-88f1e7332585","Flux 패턴에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"80961750-0cc9-4ea0-8eb8-644ec0df9108","Context API와 Redux를 비교해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"e83985b7-55f1-4022-8ea8-e11ba4640f39","Redux의 3대 원칙에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"5e38ea92-39e6-4724-a7c7-4cc12117eec9","React-Query를 사용해보셨나요?","fe","admin","",16/04/25 09:30:38.186415000
"713b19dc-5f5f-4761-9749-f9be1fcbe656","React-Query에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"008f98db-c6a9-4cc7-9694-1492463ff49c","React-Query의 등장 배경과 장점에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"825564a5-093f-4961-9c14-cb72c3729422","Recoil을 사용해보셨나요?","fe","admin","",16/04/25 09:30:38.186415000
"e5285c33-f5fd-4b75-8bf4-05650983f311","Recoil에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"7c41cb0d-3a82-4144-8b32-20e6486c3105","Recoil에서 Loadable의 개념에 대해 설명해주세요.","fe","admin","",16/04/25 09:30:38.186415000
"10333231-ce89-48cd-a7b1-f203aa468547","Recoil에서 비동기로 데이터를 받아올 때 State를 어떻게 관리하셨나요?","fe","admin","",16/04/25 09:30:38.186415000
"387b6e61-452a-49b3-8ddf-90f5e8e4f2ac","Recoil에서 로딩, 성공, 에러와 관련된 처리를 어떻게 하셨나요?","fe","admin","",16/04/25 09:30:38.186415000
"48efd985-4a2b-431b-98b8-f230096d0bc0","Redux와 Recoil에 대해 비교 설명해주세요. (개념, 장단점)","fe","admin","",16/04/25 09:30:38.186415000
"db32359d-d039-4308-aa12-33bfa4222ba8","JVM의 구조와 Java의 실행방식을 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"5bdf6e60-e8bc-49aa-8f6e-5a348caff3c5","GC가 무엇인지, 필요한 이유는 무엇인지, 동작방식에 대해 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"3e71031a-d3d8-4948-ae5b-aa417d46a3e3","컬렉션 프레임워크에 대해서 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"4decb1c1-5603-4fd9-8c36-f5c4a465e917","제네릭에 대해서 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"e49d9565-3121-45fa-a36b-b4087a37cd6f","애노테이션에 대해서 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"ed522993-f5ef-4b82-8ff2-bd2b36155213","오버라이딩과 오버로딩이 무엇이며 어떤 차이가 있을까요?","be","admin","",16/04/25 09:30:38.186415000
"69d01175-cc03-4c32-b5bf-7a07a5307d75","인터페이스와 추상클래스의 차이점에 대해 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"3df01c0e-845b-454f-8fef-0d30e9ecaaa1","클래스는 무엇이고 객체는 무엇인가요?","be","admin","",16/04/25 09:30:38.186415000
"df453407-4e17-45a6-81aa-962d43c6147f","정적(static)이란 무엇인가요?","be","admin","",16/04/25 09:30:38.186415000
"9ba2cbf9-1dfa-4b4f-98bc-9b49aa93e047","자바의 원시타입들은 무엇이 있으며 각각 몇 바이트를 차지하나요?","be","admin","",16/04/25 09:30:38.186415000
"1ca39658-b977-4b75-9c52-d61001045def","접근 제어자의 종류와 이에 대해 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"78fe57d6-fd63-4472-af6d-2b9fe4bc70cd","객체지향에 대해서 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"da9858cb-2035-46c5-8806-0464f10de0ea","SOLID(객체지향 5대원칙)에 대해서 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"0391dafd-ee20-43b2-b09c-4d5b5d02bc68","동일성(identity)와 동등성(equality)에 대해 설명해주세요. (equals(), ==)","be","admin","",16/04/25 09:30:38.186415000
"4446f755-d469-4979-adab-464a44bf32de","원시타입과 참조타입의 차이에 대해 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"49c9324d-2696-44a9-9650-d1611696acd8","String, StringBuilder, StringBuffer 각각의 차이에 대해 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"06159c92-3c74-42d9-b02e-64ad9f3704e2","Checked Exception과 Unchecked Exception에 대해 설명해주세요. 스프링 트랜잭션 추상화에서 rollback 대상은 무엇일까요?","be","admin","",16/04/25 09:30:38.186415000
"782660fa-2516-47eb-a6da-ad36dc7ded88","Java8에서 추가된 기능에 대해서 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"81c760a3-b24a-4a48-befe-6275cf558b01","try-with-resource에 대해서 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"0d0513aa-b0bd-41fd-b488-e335851a680f","final에 대해 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"2108cd09-48e0-4b4e-89f0-fabd71ba37fe","강한 결합과 느슨한 결합이 무엇인지 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"ea8cf2a6-85f0-4636-8857-5b85e0b675c4","직렬화와 역직렬화에 대해서 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"a4f2e8f4-f35d-4268-b781-cd93a7ed7f4e","자바의 동시성 이슈(공유자원 접근)에 대해 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"44d97e2c-1266-419a-bb3d-ebcd8633e0d2","Mutable 객체와 Immutable 객체의 차이점에 대해 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"ac93bffa-90fc-40d5-b64d-7c3097aa6815","자바에서 null을 안전하게 다루는 방법에 대해 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"cbb8bf2c-b7cc-482b-a0da-efbe79debd57","JDK와 JRE의 차이점을 설명하세요.","be","admin","",16/04/25 09:30:38.186415000
"4ea201a3-5aa7-45d3-9d1c-d9e15a1f8405","Spring DI/IoC는 어떻게 동작하나요?","be","admin","",16/04/25 09:30:38.186415000
"df500ada-f4d3-4b12-8a9d-de393861319d","Spring Bean이란 무엇인가요?","be","admin","",16/04/25 09:30:38.186415000
"2244e0d1-e4c1-4460-9141-1c13d34d1d0b","스프링 Bean의 생성 과정을 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"b460a666-77c2-413d-a3dd-7630043d3499","스프링 Bean의 Scope에 대해서 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"901c241b-274f-499d-9516-5ed95f5990be","IoC 컨테이너의 역할은 무엇이 있을까요?","be","admin","",16/04/25 09:30:38.186415000
"987d55fa-cd2b-4e03-97a2-fbd1328bea2b","DI 종류는 어떤것이 있고, 이들의 차이는 무엇인가요?","be","admin","",16/04/25 09:30:38.186415000
"07e452ea-9539-43fe-b917-c9993b0ee21c","Autowiring 과정에 대해서 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"81f94973-9549-470e-9414-6b7e141a5060","Spring Web MVC의 Dispatcher Servlet의 동작 원리에 대해서 간단히 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"1ce8daa9-3c04-4ff4-9e9f-2cc54e9794be","프론트 컨트롤러 패턴이란 무엇인가요?","be","admin","",16/04/25 09:30:38.186415000
"83ae6bab-6057-4541-80cd-4a2edb1f7bbb","Servlet Filter와 Spring Interceptor의 차이는 무엇인가요?","be","admin","",16/04/25 09:30:38.186415000
"eca8c182-2c8a-4a51-a602-396cedb3c4bf","Spring에서 CORS 에러를 해결하기 위한 방법을 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"e8cf459e-b39e-4bef-ad67-237a41095205","Bean/Component 어노테이션에 대해서 설명해주시고, 둘의 차이점에 대해 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"4bde7233-7330-46be-8e5e-09a080214583","POJO란 무엇인가요? Spring Framework에서 POJO는 무엇이 될 수 있을까요?","be","admin","",16/04/25 09:30:38.186415000
"0567a869-3ef7-456b-aff1-c3116f2b898a","Spring Web MVC에서 요청 마다 Thread가 생성되어 Controller를 통해 요청을 수행할텐데, 어떻게 1개의 Controller만 생성될 수 있을까요?","be","admin","",16/04/25 09:30:38.186415000
"2e52feb1-0065-491c-a8ba-3c8c605b751c","Spring WEB MVC의 근간에는 Java Servlet 이 있는데요. Spring 은 Servlet을 어떻게 구성해서 이를 구현했을까요?","be","admin","",16/04/25 09:30:38.186415000
"5e7cc107-25d3-4257-b00a-af9da8cc93d7","Filter는 Servlet의 스펙이고, Interceptor는 Spring MVC의 스펙입니다. Spring Application에서 Filter와 Interceptor를 통해 예외를 처리할 경우 어떻게 해야 할까요?","be","admin","",16/04/25 09:30:38.186415000
"a1844ec9-a9c3-47ab-9463-4a231c94a105","Spring Application을 구동할 때 메서드를 실행시키는 방법에 대해 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"e4b6372b-76ec-4b1e-8d6d-e1765502437b","의존성과 설정값을 생성자 인자로 주입해야 하는 이유에 대해 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"5488ef60-1816-429d-bc6d-80d9d25ff3df","JPA 영속성 컨텍스트의 이점(5가지)을 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"6aed6bb4-332e-421c-a94a-b41b6ac86c8b","JPA Propagation 전파단계를 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"cb02b241-808f-4d48-9e09-ea8725d4662f","JPA를 쓴다면 그 이유에 대해서 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"2a54e099-3756-454c-a7c7-42a41edd5295","N + 1 문제는 무엇이고 이것이 발생하는 이유와 이를 해결하는 방법을 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"3c9f6b15-ed91-4090-92e2-5bd2a3a4c36a","nodeJS의 특징에 대해 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"6e34aa12-5744-4cff-ab86-6298c62b9481","nodeJS의 얕은복사와 깊은복사에 대해 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"39e90317-602e-4130-a437-5e7055e960dc","List와 Tuple의 차이에 대해 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"def4c595-6dac-4940-9910-99838425a0e3","파이썬의 코루틴에 대해 아는대로 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"9add783e-3ca0-44e5-a671-eec0314c4aea","파이썬의 데코레이터에 대해 아는대로 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"701e597f-0032-492b-ae66-c7841898d221","GIL에 대해 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"0a8a9b7f-8408-4d44-821f-b2ccfdbc1e96","MRO에 대해 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"7a8a94ec-b802-4175-ac42-6c400c6ea218","Magic Method에 대해 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"b0d0a469-ff73-43ca-a5a7-3c48e63d57e1","__new__와 __init__의 차이에 대해 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"f1aef1bf-ab08-4392-9582-551319324f51","__repr__와 __str__의 차이에 대해 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"ba0bb828-1bf7-4a5d-a829-55ba08a9c9d0","r string과 u string에 대해 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"ea45075c-0df9-43aa-ac9b-646ea90afb0f","Call by Assignment에 대해 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"b8de3d64-0337-4243-b2b5-2ab9fde214df","파이썬의 접근제어 지시자에 대해 아는대로 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"564ec44b-bc50-4df1-90bd-8da0905254e7","global과 nonlocal 키워드의 차이에 대해 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"7675e415-e67d-4827-b0ac-958218ab1a44","class method와 static method의 차이에 대해 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"33fdd1ee-97db-4528-874f-c937fc47eec2","대용량 트래픽에서 장애가 발생하면 어떻게 대응할 것인가요?","be","admin","",16/04/25 09:30:38.186415000
"c2ccc561-25ad-44b8-8985-788f61c72046","싱글톤 패턴에 대해서 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"7752deb9-0bb2-4d7a-bb3f-0375d6e66667","브릿지 패턴에 대해서 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"16593505-1617-4027-a1f6-c9b57fdf8c04","전략 패턴에 대해서 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"ed017586-ac0f-44d4-ac8b-04d52b9286fb","빌더 패턴에 대해서 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"36ae2e1c-7002-46f7-bd1d-f28615d56ea2","팩토리 메서드 패턴에 대해서 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"4f6011e2-0935-4a8b-a8bc-ddb8f42fb846","퍼사드 패턴에 대한 예를 들어주세요.","be","admin","",16/04/25 09:30:38.186415000
"59e0bfd8-f029-4fdc-9f5a-9e15cf1e7712","테스트 코드에 대해서 어떻게 생각하고, 작성하나요?","be","admin","",16/04/25 09:30:38.186415000
"f47814dc-39e6-4d1a-bb15-1c7b23c12cd6","TDD를 알고 있나요?","be","admin","",16/04/25 09:30:38.186415000
"a0c45cba-2ed8-402b-a759-4c139260254f","TDD에 대해서 어떻게 생각하나요?","be","admin","",16/04/25 09:30:38.186415000
"a77751a5-58dd-45ec-bdda-bb1f33c9bd36","테스트 커버리지에 대해서 어떻게 생각하나요?","be","admin","",16/04/25 09:30:38.186415000
"5c101871-f1ed-4efd-9709-6df689a175d2","클라우드 서비스를 이용해 인프라를 구축해보았다면 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"761fe688-ab48-4bbc-b1d7-f71e2994a332","로드 밸런서에 대해서 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"2b70ec29-83f9-424c-868c-6b7859da463a","리버스 프록시에 대해서 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"72fd63e5-128c-42f5-9798-894b10c209e2","Fault-tolerant(무정지) 시스템으로 가기 위해 필요한 방법에 대한 생각을 말해주세요.","be","admin","",16/04/25 09:30:38.186415000
"22aa26a3-95a7-4667-b3b0-ee456432d35e","Docker란 무엇이고 컨테이너 가상화를 왜 사용할까요?","be","admin","",16/04/25 09:30:38.186415000
"84a95756-b455-462f-893a-29157caa54c4","컨테이너 환경에서의 디버깅은 어떤식으로 하며 상대적으로 어려운 점은 무엇인가요?","be","admin","",16/04/25 09:30:38.186415000
"00802f97-56e5-4ebd-8c8d-ad623fe6c8e1","CI/CD가 무엇인가요?","be","admin","",16/04/25 09:30:38.186415000
"a6da47a8-0e84-47a8-b3c1-734b0157c7a2","CI/CD의 장점에 대해 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"928ffdaf-d97f-4a01-98eb-1ffbf8024e99","DevOps가 무엇인지 설명해주세요.","be","admin","",16/04/25 09:30:38.186415000
"562afd1f-3dfa-448a-9f91-b731187458ca","protobuf에 대해서 알고계신가요? 이것은 왜 사용할까요?","be","admin","",16/04/25 09:30:38.186415000
